BSE Symbol,NSE Symbol,Company Name          ,Sector
505163,ZFSTEERING,ZF Steering Gear (India) Ltd.,Auto Ancillary
533477,,Enkei Wheels (India) Ltd.,Auto Ancillary
540980,,The Yamuna Syndicate Ltd.,Trading
531426,TNPL,Tamil Nadu Newsprint & Papers Ltd.,Paper & Paper Products
532323,,Shiva Cement Ltd.,Cement & Construction Materials
502175,SAURASHCEM,Saurashtra Cement Ltd.,Cement & Construction Materials
506618,PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd.,Pesticides & Agrochemicals
502180,SHREDIGCEM,Shree Digvijay Cement Company Ltd.,Cement & Construction Materials
526961,,Last Mile Enterprises Ltd.,Engineering - Construction
532974,BIRLAMONEY,Aditya Birla Money Ltd.,Finance - Stock Broking
532345,ACLGATI,Allcargo Gati Ltd.,Logistics
516064,ARROWGREEN,Arrow Greentech Ltd.,Packaging
500193,HLVLTD,HLV Ltd.,"Hotel, Resort & Restaurants"
532842,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Ltd.,Chemicals
519105,AVTNPL,AVT Natural Products Ltd.,Consumer Food
543977,RISHABH,Rishabh Instruments Ltd.,Electric Equipment
506414,,Fermenta Biotech Ltd.,Pharmaceuticals & Drugs
532348,SUBEXLTD,Subex Ltd.,IT - Software
530699,RAJRILTD,Raj Rayon Industries Ltd.,Textile - Manmade  Fibres
509874,SHALPAINTS,Shalimar Paints Ltd.,Paints
507753,SREERAYALK,TGV SRACC Ltd.,Chemicals
532467,,Hazoor Multi Projects Ltd.,Construction - Real Estate
500264,MAFATLAIND,Mafatlal Industries Ltd.,Textile
544135,MUKKA,Mukka Proteins Ltd.,Consumer Food
506808,TUTICORALK,Tuticorin Alkali Chemicals and Fertilizers Ltd.,Chemicals
533193,KECL,Kirloskar Electric Company Ltd.,Electric Equipment
532794,ZEEMEDIA,Zee Media Corporation Ltd.,TV Broadcasting & Software Production
522295,CONTROLPR,Control Print Ltd.,IT - Hardware
500207,INDORAMA,Indo Rama Synthetics (India) Ltd.,Textile - Manmade  Fibres
541741,,Fratelli Vineyards Ltd.,Trading
515043,,Saint-Gobain Sekurit India Ltd.,Auto Ancillary
524774,NGLFINE,NGL Fine-Chem Ltd.,Pharmaceuticals & Drugs
543223,MAXIND,Max India Ltd.,Finance - Investment
524648,INDOAMIN,Indo Amines Ltd.,Chemicals
500429,UNIENTER,Uniphos Enterprises Ltd.,Trading
543787,,Macfos Ltd.,Trading
533336,DHUNINV,Dhunseri Investments Ltd.,Finance - Investment
523708,EIMCOELECO,Eimco Elecon (India) Ltd.,Engineering - Industrial Equipments
508807,,IST Ltd.,Auto Ancillary
542383,RITCO,Ritco Logistics Ltd.,Logistics
508906,EVERESTIND,Everest Industries Ltd.,Cement & Construction Materials
532937,KUANTUM,Kuantum Papers Ltd.,Paper & Paper Products
538635,SNOWMAN,Snowman Logistics Ltd.,Logistics
511676,GICHSGFIN,GIC Housing Finance Ltd.,Finance - Housing
544144,PVSL,Popular Vehicles & Services Ltd.,Automobiles - Dealers & Distributors
511333,VLSFINANCE,VLS Finance Ltd.,Finance - Investment
532096,KOTHARIPET,Kothari Petrochemicals Ltd.,Petrochemicals
500268,MANALIPETC,Manali Petrochemicals Ltd.,Chemicals
539895,,Shalimar Agencies Ltd.,Finance - Investment
542684,PPL,Prakash Pipes Ltd.,Plastic Products
512025,,Banganga Paper Industries Ltd.,Trading
540735,IRIS,Iris Business Services Ltd.,BPO/ITeS
500119,DHAMPURSUG,Dhampur Sugar Mills Ltd.,Sugar
522229,TANEJAERO,Taneja Aerospace & Aviation Ltd.,Airlines
542727,,City Pulse Multiventures Ltd.,"Film Production, Distribution & Entertainment"
543712,AHL,Abans Holdings Ltd.,Finance - NBFC
532722,NITCO,Nitco Ltd.,Ceramics/Marble/Granite/Sanitaryware
506260,ANUHPHR,Anuh Pharma Ltd.,Pharmaceuticals & Drugs
532930,BGRENERGY,BGR Energy Systems Ltd.,Engineering - Construction
509960,,UP Hotels Ltd.,"Hotel, Resort & Restaurants"
532475,APTECHT,Aptech Ltd.,IT - Education
526666,BIL,Bhartiya International Ltd.,Leather
523606,,Sika Interplant Systems Ltd.,Engineering - Industrial Equipments
544058,MUFTI,Credo Brands Marketing Ltd.,Trading
532180,DHANBANK,Dhanlaxmi Bank Ltd.,Bank - Private
524280,KOPRAN,Kopran Ltd.,Pharmaceuticals & Drugs
539956,,TAAL Enterprises Ltd.,Airlines
543644,INFOBEAN,Infobeans Technologies Ltd.,IT - Software
520119,ASAL,Automotive Stampings and Assemblies Ltd.,Auto Ancillary
533285,,RDB Infrastructure And Power Ltd.,Construction - Real Estate
507155,JAGAJITIND,Jagatjit Industries Ltd.,Breweries & Distilleries
532529,NDTV,New Delhi Television Ltd.,TV Broadcasting & Software Production
530079,FAZE3Q,Faze Three Ltd.,Textile
541096,,Bharat Parenterals Ltd.,Pharmaceuticals & Drugs
531205,,Spright Agro Ltd.,Textile
501298,,Industrial & Prudential Investment Company Ltd.,Finance - NBFC
500153,GANESHBE,Ganesh Benzoplast Ltd.,Chemicals
502137,DECCANCE,Deccan Cements Ltd.,Cement & Construction Materials
506405,DMCC,DMCC Speciality Chemicals Ltd.,Chemicals
532610,DWARKESH,Dwarikesh Sugar Industries Ltd.,Sugar
532780,PARSVNATH,Parsvnath Developers Ltd.,Construction - Real Estate
524632,,Shukra Pharmaceuticals Ltd.,Pharmaceuticals & Drugs
532864,NELCAST,Nelcast Ltd.,Castings/Forgings
532699,ROHLTD,Royal Orchid Hotels Ltd.,"Hotel, Resort & Restaurants"
543978,RATNAVEER,Ratnaveer Precision Engineering Ltd.,Steel & Iron Products
539334,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd.,Dyes & Pigments
520059,MUNJALAU,Munjal Auto Industries Ltd.,Auto Ancillary
511605,ARIHANTCAP,Arihant Capital Markets Ltd.,Finance - Stock Broking
532782,SUTLEJTEX,Sutlej Textiles And Industries Ltd.,Textile - Spinning
543898,BLAL,BEML Land Assets Ltd.,Construction - Real Estate
532503,RAJPALAYAM,Rajapalayam Mills Ltd.,Textile - Spinning
533259,SASTASUNDR,Sastasundar Ventures Ltd.,Finance - NBFC
526987,URJA,Urja Global Ltd.,Power Generation/Distribution
538992,,Sar Auto Products Ltd.,Auto Ancillary
502168,NCLIND,NCL Industries Ltd.,Cement & Construction Materials
539843,NINSYS,Nintec Systems Ltd.,IT - Software
532888,ASIANTILES,Asian Granito India Ltd.,Ceramics/Marble/Granite/Sanitaryware
539682,,Lucent Industries Ltd.,Educational Institutions
540737,,Shree Ganesh Remedies Ltd.,Pharmaceuticals & Drugs
543955,TREL,Transindia Real Estate Ltd.,Construction - Real Estate
538970,,Wardwizard Innovations & Mobility Ltd.,Automobile Two & Three Wheelers
539997,,Kwality Pharmaceuticals Ltd.,Pharmaceuticals & Drugs
539201,SATIA,Satia Industries Ltd.,Paper & Paper Products
500780,ZUARIIND,Zuari Industries Ltd.,Trading
544302,INNOVANA,Innovana Thinklabs Ltd.,IT - Software
544149,KRYSTAL,Krystal Integrated Services Ltd,Business Support
506687,TRANSPEK,Transpek Industry Ltd.,Pesticides & Agrochemicals
530023,THEINVEST,The Investment Trust of India Ltd.,Finance - NBFC
543918,GHCLTEXTIL,GHCL Textiles Ltd.,Textile - Spinning
533284,RPPINFRA,R.P.P. Infra Projects Ltd.,Construction - Real Estate
531638,SURAJLTD,Suraj Ltd.,Steel & Iron Products
532649,NECLIFE,Nectar Lifesciences Ltd.,Pharmaceuticals & Drugs
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd.,Sugar
506597,,Amal Ltd.,Chemicals
513108,GANDHITUBE,Gandhi Special Tubes Ltd.,Steel & Iron Products
534742,ZUARI,Zuari Agro Chemicals Ltd.,Fertilizers
500296,NAHARSPING,Nahar Spinning Mills Ltd.,Textile - Spinning
539400,MALLCOM,Mallcom (India) Ltd,Miscellaneous
520066,JAYBARMARU,Jay Bharat Maruti Ltd.,Auto Ancillary
512531,STCINDIA,The State Trading Corporation Of India Ltd.,Trading
531978,AMBIKCO,Ambika Cotton Mills Ltd.,Textile - Spinning
531241,LINC,Linc Ltd.,Printing & Stationery
522122,PORRITSPEN,Voith Paper Fabrics India Ltd.,Textile
520073,RACLGEAR,RACL Geartech Ltd.,Auto Ancillary
501295,IITL,Industrial Investment Trust Ltd.,Finance - NBFC
500337,PRIMESECU,Prime Securities Ltd.,Finance - Stock Broking
522195,,Frontier Springs Ltd.,Steel & Iron Products
523329,ELDEHSG,Eldeco Housing & Industries Ltd.,Construction - Real Estate
532729,UTTAMSUGAR,Uttam Sugar Mills Ltd.,Sugar
506852,PUNALKALI,Primo Chemicals Ltd.,Chemicals
544158,SRM,SRM Contractors Ltd.,Engineering - Construction
540650,MAGADSUGAR,Magadh Sugar & Energy Ltd.,Sugar
532738,TCLCONS,Tantia Constructions Ltd.,Engineering - Construction
543324,,Gretex Corporate Services Ltd.,Professional Services
540145,VALIANTORG,Valiant Organics Ltd.,Chemicals
541276,HARDWYN,Hardwyn India Ltd.,Aluminium & Aluminium Products
532764,GEECEE,GeeCee Ventures Ltd.,Construction - Real Estate
543525,SILVERTUC,Silver Touch Technologies Ltd.,IT - Hardware
543725,ELIN,Elin Electronics Ltd.,Consumer Durables - Electronics
530499,,AK Capital Services Ltd.,Finance - Investment
500317,OSWALAGRO,Oswal Agro Mills Ltd.,Trading
500173,GFLLIMITED,GFL Ltd.,Finance - Investment
539841,LANCER,Lancer Container Lines Ltd.,Logistics
526407,,Hampton Sky Realty Ltd.,Construction - Real Estate
543954,ATL,Allcargo Terminals Ltd.,Logistics
539046,MANAKCOAT,Manaksia Coated Metals & Industries Ltd.,Steel & Iron Products
533470,RUSHIL,Rushil Decor Ltd.,Laminates/Decoratives
536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd.,Finance - Investment
543687,DHARMAJ,Dharmaj Crop Guard Ltd.,Pesticides & Agrochemicals
520086,SICALLOG,Sical Logistics Ltd.,Logistics
533022,20MICRONS,20 Microns Ltd.,Mining & Minerals
505358,,Integra Engineering India Ltd.,Engineering - Industrial Equipments
532011,,Vashu Bhagnani Industries Ltd.,"Film Production, Distribution & Entertainment"
523796,VHLTD,Viceroy Hotels Ltd.,"Hotel, Resort & Restaurants"
530803,BHAGERIA,Bhageria Industries Ltd.,Dyes & Pigments
530871,CHEMBOND,Chembond Chemicals Ltd.,Chemicals
543688,SARVESHWAR,Sarveshwar Foods Ltd.,Consumer Food
500350,RSWM,RSWM Ltd.,Textile
507552,FOODSIN,Foods & Inns Ltd.,Consumer Food
543451,AGSTRA,AGS Transact Technologies Ltd.,Business Support
540730,,Mehai Technology Ltd.,Electric Equipment
524370,BODALCHEM,Bodal Chemicals Ltd.,Dyes & Pigments
543233,CHEMCON,Chemcon Speciality Chemicals Ltd.,Chemicals
524212,WANBURY,Wanbury Ltd.,Pharmaceuticals & Drugs
544060,RBZJEWEL,RBZ Jewellers Ltd.,Diamond  &  Jewellery
520151,TRANSWORLD,Transworld Shipping Lines Ltd.,Shipping
504132,PERMAGNET,Permanent Magnets Ltd.,Electric Equipment
507836,,Mac Charles (India) Ltd.,"Hotel, Resort & Restaurants"
526530,,IIRM Holdings India Ltd.,Plastic Products
517344,MINDTECK,Mindteck (India) Ltd.,IT - Software
543732,RADIANTCMS,Radiant Cash Management Services Ltd.,Finance - Investment
523160,,Morganite Crucible (India) Ltd.,Refractories
542770,,Alphalogic Techsys Ltd.,BPO/ITeS
523558,NETWORK,Swiss Military Consumer Goods Ltd.,Trading
531381,ARIHANT,Arihant Foundations & Housing Ltd.,Construction - Real Estate
509055,VISAKAIND,Visaka Industries Ltd.,Cement & Construction Materials
524542,SUKHJITS,Sukhjit Starch & Chemicals Ltd.,Consumer Food
542351,GLOSTERLTD,Gloster Ltd.,Textile
532700,ENIL,Entertainment Network (India) Ltd.,TV Broadcasting & Software Production
539399,,Bella Casa Fashion & Retail Ltd.,Textile
523850,,Axtel Industries Ltd.,Engineering - Industrial Equipments
539594,,Mishtann Foods Ltd.,Trading
543638,TRACXN,Tracxn Technologies Ltd.,IT - Software
538668,,Meghna Infracon Infrastructure Ltd.,Finance - Stock Broking
532513,TVSELECT,TVS Electronics Ltd.,Trading
532708,GVKPIL,GVK Power & Infrastructure Ltd.,Power Generation/Distribution
540692,APEX,Apex Frozen Foods Ltd.,Aquaculture
532382,BALAJITELE,Balaji Telefilms Ltd.,"Film Production, Distribution & Entertainment"
526596,LIBERTSHOE,Liberty Shoes Ltd.,Footwear
543363,,Prevest Denpro Ltd.,Medical Equipment/Supplies/Accessories
538451,,Worth Investment & Trading Co Ltd.,Finance - NBFC
542337,SPENCERS,Spencer's Retail Ltd.,Retailing
517556,PVP,PVP Ventures Ltd.,Construction - Real Estate
517166,SPICELEC,SPEL Semiconductor Ltd.,Electronics - Components
542655,VIKASLIFE,Vikas Lifecare Ltd.,Petrochemicals
503169,RUBYMILLS,The Ruby Mills Ltd.,Textile
526817,CHEVIOT,Cheviot Company Ltd.,Textile
532624,JINDALPHOT,Jindal Photo Ltd.,Finance - Investment
526885,SARLAPOLY,Sarla Performance Fibers Ltd.,Textile - Manmade  Fibres
532902,CCCL,Consolidated Construction Consortium Ltd.,Engineering - Construction
504240,,Delton Cables Ltd.,Cable
515147,,Haldyn Glass Ltd.,Glass
542725,SBC,SBC Exports Ltd.,Textile
512519,DONEAR,Donear Industries Ltd.,Textile
538119,,R&B Denims Ltd.,Textile
500777,TNPETRO,Tamilnadu Petroproducts Ltd.,Petrochemicals
523411,KRONECOMM,ADC India Communications Ltd.,Telecommunication - Equipment
526582,TPLPLASTEH,TPL Plastech Ltd.,Plastic Products
533152,MBLINFRA,MBL Infrastructure Ltd.,Engineering - Construction
540497,SCHAND,S Chand And Company Ltd.,Printing And Publishing
533316,STEL,STEL Holdings Ltd.,Finance - Investment
523792,MAZDA,Mazda Ltd.,Engineering - Industrial Equipments
532687,REPRO,Repro India Ltd.,Printing And Publishing
532944,ONMOBILE,Onmobile Global Ltd.,IT - Software
532893,VTMLTD,VTM Ltd.,Textile - Weaving
537750,,Kiran Vyapar Ltd.,Finance - NBFC
509635,HINDCOMPOS,Hindustan Composites Ltd.,Auto Ancillary
507794,KHAICHEM,Khaitan Chemicals & Fertilizers Ltd.,Fertilizers
519152,,Vadilal Enterprises Ltd.,Consumer Food
533704,ESSARSHPNG,Essar Shipping Ltd.,Shipping
535916,,Alacrity Securities Ltd.,Finance - Stock Broking
521184,PRECOT,Precot Ltd.,Textile - Spinning
538598,VISHAL,Vishal Fabrics Ltd.,Textile
538446,,Moneyboxx Finance Ltd.,Finance - NBFC
526423,KRITI,Kriti Industries (India) Ltd.,Plastic Products
522134,ARTSONENGG,Artson Ltd.,Engineering - Industrial Equipments
514354,PREMIERPOL,Premier Polyfilm Ltd.,Plastic Products
502420,ORIENTPPR,Orient Paper & Industries Ltd.,Paper & Paper Products
506532,KERALACHEM,Nitta Gelatin India Ltd.,Chemicals
524075,ALBERTDAVD,Albert David Ltd.,Pharmaceuticals & Drugs
544187,KRONOX,Kronox Lab Sciences Ltd.,Chemicals
532141,ACL,Andhra Cements Ltd.,Cement & Construction Materials
517536,ONWARDTEC,Onward Technologies Ltd.,IT - Software
532737,EMKAY,Emkay Global Financial Services Ltd.,Finance - Stock Broking
532173,CYBERTECH,CyberTech Systems And Software Ltd.,IT - Software
514238,,MKVentures Capital Ltd.,Finance - NBFC
514010,,Rudra Ecovation Ltd.,Textile
512393,SHRIYAMSEC,Shardul Securities Ltd.,Finance - NBFC
523828,MENONBE,Menon Bearings Ltd.,Bearings
534425,SPECIALITY,Speciality Restaurants Ltd.,Restaurants
543593,DBOL,Dhampur Bio Organics Ltd.,Sugar
531652,,Thirdwave Financial Intermediaries Ltd.,Finance - Investment
542231,NILASPACES,Nila Spaces Ltd.,Construction - Real Estate
532341,IZMO,IZMO Ltd.,IT - Software
536264,,Tiger Logistics (India) Ltd.,Logistics
509525,,Empire Industries Ltd.,Glass
531889,,Integrated Industries Ltd.,Consumer Food
519003,,Modi Naturals Ltd.,Edible Oil
512453,,Shri Jagdamba Polymers Ltd.,Plastic Products
543284,,EKI Energy Services Ltd.,Business Support
542670,,Artemis Electricals And Projects Ltd.,Electric Equipment
533260,CAREERP,Career Point Ltd.,Educational Institutions
532329,,Danlaw Technologies India Ltd.,IT - Software
532641,NDL,Nandan Denim Ltd.,Textile
544204,VRAJ,Vraj Iron & Steel Ltd.,Steel & Iron Products
543969,PYRAMID,Pyramid Technoplast Ltd.,Packaging
511589,AVONMORE,Avonmore Capital & Management Services Ltd.,Finance - Investment
532305,INDSWFTLAB,Ind-Swift Laboratories Ltd.,Pharmaceuticals & Drugs
504220,WSI,W.S. Industries (India) Ltd.,Electric Equipment
530145,,Kisan Mouldings Ltd.,Plastic Products
543433,HPAL,HP Adhesives Ltd.,Chemicals
530477,,Vikram Thermo (India) Ltd.,Chemicals
541929,SGIL,Synergy Green Industries Ltd.,Castings/Forgings
519421,KSE,KSE Ltd.,Consumer Food
543915,PAVNAIND,Pavna Industries Ltd.,Engineering - Industrial Equipments
517214,DIGISPICE,Digispice Technologies Ltd.,IT - Software
532987,RBL,Rane Brake Lining Ltd.,Auto Ancillary
532906,MAANALU,Maan Aluminium Ltd.,Aluminium & Aluminium Products
521194,SILINV,SIL Investments Ltd.,Finance - NBFC
533270,BEDMUTHA,Bedmutha Industries Ltd.,Steel & Iron Products
500298,NATPEROXID,Naperol Investments Ltd.,Chemicals
543416,ZODIAC,Zodiac Energy Ltd.,Engineering - Industrial Equipments
533208,EMAMIPAP,Emami Paper Mills Ltd.,Paper & Paper Products
526668,KAMATHOTEL,Kamat Hotels (India) Ltd.,"Hotel, Resort & Restaurants"
500226,CONSOFINVT,Consolidated Finvest & Holdings Ltd.,Finance - NBFC
524444,,Evexia Lifecare Ltd.,Trading
543829,GSLSU,Global Surfaces Ltd.,Ceramics/Marble/Granite/Sanitaryware
533217,HMVL,Hindustan Media Ventures Ltd.,Printing And Publishing
524717,,Titan Bio-Tech Ltd.,Chemicals
505720,HERCULES,Hercules Hoists Ltd.,Engineering - Industrial Equipments
540775,KHADIM,Khadim India Ltd.,Footwear
531146,MEDICAMEQ,Medicamen Biotech Ltd.,Pharmaceuticals & Drugs
538772,,Niyogin Fintech Ltd.,Finance - Investment
514316,,Raghuvir Synthetics Ltd.,Textile
534733,,Aerpace Industries Ltd.,Trading
500500,HINDMOTORS,Hindustan Motors Ltd.,Automobiles - Passenger Cars
540403,CLEDUCATE,CL Educate Ltd.,Educational Institutions
532694,ASMS,Bartronics India Ltd.,IT - Software
526586,WIMPLAST,Wim Plast Ltd.,Plastic Products
536974,,Captain Polyplast Ltd.,Plastic Products
513121,ORICONENT,Oricon Enterprises Ltd.,Packaging
514183,,Black Rose Industries Ltd.,Trading
544001,,Sunita Tools Ltd.,Engineering
530363,UGARSUGAR,The Ugar Sugar Works Ltd.,Sugar
504959,,Stovec Industries Ltd.,Textile - Machinery
539927,,Likhami Consulting Ltd.,Engineering Consultancy
532408,MEGASOFT,Megasoft Ltd.,IT - Software
530067,CSLFINANCE,CSL Finance Ltd.,Finance - NBFC
531910,,Madhuveer Com 18 Network Ltd.,Trading
523648,PLASTIBLEN,Plastiblends India Ltd.,Chemicals
530845,,Sunshield Chemicals Ltd.,Chemicals
533210,KRITINUT,Kriti Nutrients Ltd.,Edible Oil
515008,MODINSULAT,Modern Insulators Ltd.,Electronics - Components
500012,ANDHRAPET,Andhra Petrochemicals Ltd.,Chemicals
500060,BIRLACABLE,Birla Cable Ltd.,Cable
520043,MUNJALSHOW,Munjal Showa Ltd.,Auto Ancillary
540937,MEDICO,Medico Remedies Ltd.,Pharmaceuticals & Drugs
532713,SAKUMA,Sakuma Exports Ltd.,Trading
531359,,Shriram Asset Management Company Ltd.,Finance - Asset Management
514175,VARDMNPOLY,Vardhman Polytex Ltd.,Textile
514286,ASHIMASYN,Ashima Ltd.,Textile
590031,DENORA,De Nora India Ltd.,Electrodes & Welding Equipment
537785,RACE,Race Eco Chain Ltd.,Environmental Services
500089,DICIND,DIC India Ltd.,Chemicals
532143,SKMEGGPROD,SKM Egg Products Export (India) Ltd.,Consumer Food
526415,,OK Play India Ltd.,Plastic Products
543267,DAVANGERE,Davangere Sugar Company Ltd.,Sugar
524129,VINYLINDIA,Vinyl Chemicals (India) Ltd.,Trading
523269,ADVANIHOTR,Advani Hotels & Resorts (India) Ltd.,"Hotel, Resort & Restaurants"
543470,SOFTTECH,SoftTech Engineers Ltd.,IT - Software
532740,LOKESHMACH,Lokesh Machines Ltd.,Engineering
532310,SHREERAMA,Shree Rama Multi-Tech Ltd.,Plastic Products
500023,ASIANHOTNR,Asian Hotels (North) Ltd.,"Hotel, Resort & Restaurants"
512626,ORBTEXP,Orbit Exports Ltd.,Textile
516082,NRAIL,NR Agarwal Industries Ltd.,Paper & Paper Products
512595,,Manbro Industries Ltd.,Trading
539436,COFFEEDAY,Coffee Day Enterprises Ltd.,Restaurants
526721,,Nicco Parks & Resorts Ltd.,Amusement Parks/Recreation/Club
534675,PROZONER,Prozone Realty Ltd.,Construction - Real Estate
531400,ALMONDZ,Almondz Global Securities Ltd.,Finance - Stock Broking
523391,NAHARPOLY,Nahar Poly Films Ltd.,Plastic Products
505750,,JostS Engineering Company Ltd.,Engineering - Industrial Equipments
509732,KOTHARINDL,Kothari Industrial Corporation Ltd.,Fertilizers
530927,,Haryana Financial Corporation Ltd.,Finance Term Lending
544100,NOVAAGRI,Nova Agritech Ltd.,Pesticides & Agrochemicals
534680,SRGHFL,SRG Housing Finance Ltd.,Finance - Housing
509567,GOACARBON,Goa Carbon Ltd.,Carbon Black
535601,SREEL,Sreeleathers Ltd.,Trading
526873,,Rajasthan Gases Ltd.,Industrial  Gases & Fuels
532993,SEJALLTD,Sejal Glass Ltd.,Glass
500166,GOODRICKE,Goodricke Group Ltd.,Tea/Coffee
532022,FILATFASH,Filatex Fashions Ltd.,Textile
504879,ORIENTCER,Orient Ceratech Ltd.,Refractories
524342,INDOBORAX,Indo Borax & Chemicals Ltd.,Chemicals
531225,XTGLOBAL,XT Global Infotech Ltd.,IT - Software
539574,,Sunshine Capital Ltd.,Finance - NBFC
505978,,Triton Valves Ltd.,Auto Ancillary
543912,PIGL,Power & Instrumentation (Gujarat) Ltd.,Engineering - Construction
539151,,Arfin India Ltd.,Aluminium & Aluminium Products
526159,,Nikhil Adhesives Ltd.,Chemicals
532980,GOKUL,Gokul Refoils and Solvent Ltd.,Edible Oil
519136,NAHARINDUS,Nahar Industrial Enterprises Ltd.,Textile - Spinning
530245,,Aryaman Financial Services Ltd.,Finance - Investment
